Q30565324	Q21756214	P680	Inositol monophosphatase family protein KVU_1787	histidinol-phosphatase activity	molecular function
Q50614534	Q21100923	P680	Molybdenum ABC transporter ModB, permease MAB_2434	molybdate ion transmembrane transporter activity	molecular function
Q23617563	Q14863658	P680	Thymidylate synthase CC_2124	methyltransferase activity	molecular function
Q23515679	Q14860365	P680	ATP-dependent helicase YpvA BSU22150	nucleotide binding	molecular function
Q27471439	Q22320216	P680	Ribonucleoside hydrolase 1 NRG857_02935	uridine nucleosidase activity	molecular function
Q21984824	Q14864241	P680	Extra spindle pole bodies 1, separase	cysteine-type peptidase activity	molecular function
Q29819556	Q21108814	P680	Uncharacterized protein Dmel_CG6231	organic anion transmembrane transporter activity	molecular function
Q55200897	Q14817981	P680	Fidgetin like 2	ATP binding	molecular function
Q21986740	Q14891583	P680	Ryanodine receptor 3	calcium channel activity	molecular function
Q24121103	Q14840131	P680	Hypothetical protein BN117_2930	transferase activity	molecular function
Q30553798	Q22324804	P680	Preprotein translocase subunit YidC Bfae_31950	membrane insertase activity	molecular function
Q21987484	Q21101364	P680	RAD23 homolog B, nucleotide excision repair protein	proteasome binding	molecular function
Q27549990	Q14762996	P680	Glyoxylate reductase YNL274C	protein homodimerization activity	molecular function
Q22679352	Q14861870	P680	Alanyl-tRNA synthetase domain containing 1	aminoacyl-tRNA ligase activity	molecular function
Q24152725	Q14817981	P680	TRNA delta(2)-isopentenylpyrophosphate transferase NRG857_21200	ATP binding	molecular function
Q21119684	Q14353133	P680	Phosphate cytidylyltransferase 1, choline, alpha	catalytic activity	molecular function
Q24097452	Q14883719	P680	Oligoribonuclease XCC2168	exonuclease activity	molecular function
Q23493406	Q14865136	P680	Bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase SAG1538	nucleotidyltransferase activity	molecular function
Q21121454	Q14817981	P680	DNA topoisomerase II beta	ATP binding	molecular function
Q23620922	Q14820947	P680	LexA repressor CC_1902	serine-type endopeptidase activity	molecular function
Q24119291	Q14864614	P680	Glutaredoxin BN117_2746	protein disulfide oxidoreductase activity	molecular function
Q21603952	Q14645703	P680	Aminopeptidase BB_0627	peptidase activity	molecular function
Q21118370	Q14860303	P680	Heat shock protein family A (Hsp70) member 6	ATPase activity, coupled	molecular function
Q27549609	Q14860365	P680	Ion-transporting P-type ATPase SPF1 YEL031W	nucleotide binding	molecular function
Q21133453	Q14864645	P680	Zinc finger protein 425	RNA polymerase II transcription factor activity, sequence-specific DNA binding	molecular function
Q29805683	Q21108264	P680	Chondroitin sulfate synthase mig-22 CELE_PAR2.4	acetylgalactosaminyltransferase activity	molecular function
Q29526976	Q14817981	P680	DEXH-box helicase 58	ATP binding	molecular function
Q30554087	Q14865025	P680	Transcriptional regulator with HTH domain and aminotransferase domain Bfae_00360	pyridoxal phosphate binding	molecular function
Q23560404	Q14859873	P680	Dihydroxy-acid dehydratase STM3531	lyase activity	molecular function
Q24092213	Q14633858	P680	Hypothetical protein Psyr_4421	DNA binding	molecular function
Q56737494	Q14817981	P680	structural maintenance of chromosomes protein 2, putative	ATP binding	molecular function
Q23550534	Q14863977	P680	Metalloprotease FtsH THEYE_A0626	metallopeptidase activity	molecular function
Q28012190	Q21118634	P680	Hypothetical protein Atu0903	lactoylglutathione lyase activity	molecular function
Q21168374	Q22323744	P680	3-hydroxyacyl-ACP dehydratase CT_532	3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity	molecular function
Q23632393	Q14817981	P680	Carbamoyl phosphate synthase small subunit RB5179	ATP binding	molecular function
Q23568694	Q14865288	P680	Hypothetical protein gll1142	metalloendopeptidase activity	molecular function
Q23513212	Q14912744	P680	Bicyclomycin resistance protein BC0204	drug transmembrane transporter activity	molecular function
Q24094599	Q14880771	P680	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase Psyr_4157	transferase activity, transferring acyl groups	molecular function
Q21987163	Q21120740	P680	Solute carrier family 43, member 1	L-amino acid transmembrane transporter activity	molecular function
Q23572698	Q14358516	P680	Cytochrome P450 AMED_6238	heme binding	molecular function
Q21135175	Q21126869	P680	Ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	ubiquinol-cytochrome-c reductase activity	molecular function
Q23534268	Q21763260	P680	PTS system fructose-specific transporter subunit IIABC CD630_22690	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	molecular function
Q27553125	Q14910472	P680	Hypothetical protein YIL102C-A	enzyme regulator activity	molecular function
Q24103983	Q14353168	P680	MlrC C-terminus family NGR_b13230	hydrolase activity	molecular function
Q22264611	Q14861870	P680	Proline--tRNA ligase NGO0566	aminoacyl-tRNA ligase activity	molecular function
Q21494842	Q22314415	P680	Annexin A11	phosphatidylethanolamine binding	molecular function
Q23454284	Q14864384	P680	Cation efflux system protein BT_0669	transporter activity	molecular function
Q23559531	Q14349613	P680	Succinate dehydrogenase/fumarate reductase iron-sulfur subunit STM4342	oxidoreductase activity	molecular function
Q24251641	Q21758837	P680	Formate dehydrogenase subunit alpha lmo2586	formate dehydrogenase (NAD+) activity	molecular function
Q23515027	Q14860365	P680	Carbamoyl-phosphate synthase pyrimidine-specific small chain BSU15510	nucleotide binding	molecular function
Q22134759	Q14874307	P680	Ribonucleoside hydrolase 1 ECIAI39_0619	hydrolase activity, acting on glycosyl bonds	molecular function
Q22317079	Q14817981	P680	D-alanine--D-alanine ligase A PP_4346	ATP binding	molecular function
Q29803313	Q14817981	P680	Receptor-type guanylate cyclase gcy-23 CELE_T26C12.4	ATP binding	molecular function
Q24114715	Q14817981	P680	ABC transporter ATP-binding protein BN112_1488	ATP binding	molecular function
Q23471662	Q14817981	P680	ABC transporter ATP-binding protein CT1303	ATP binding	molecular function
Q27760736	Q14863658	P680	RRNA small subunit methyltransferase G MPN558	methyltransferase activity	molecular function
Q23446741	Q21756346	P680	Indole-3-glycerol phosphate synthase CBU_1154	indole-3-glycerol-phosphate synthase activity	molecular function
Q24095328	Q14353168	P680	Succinyl-diaminopimelate desuccinylase Psyr_1331	hydrolase activity	molecular function
Q23548820	Q22323926	P680	UDP-N-acetylmuramyl tripeptide synthase MurE smi_1512	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity	molecular function
Q23553332	Q14864715	P680	Hypothetical protein BPSL1252	ATPase activity, coupled to transmembrane movement of substances	molecular function
Q27753853	Q14840131	P680	Glycosyl transferase SCO0040	transferase activity	molecular function
Q28556951	Q21097436	P680	Zinc finger and BTB domain containing 4	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	molecular function
Q23457821	Q22324100	P680	Glutamate racemase BT_3722	racemase and epimerase activity, acting on amino acids and derivatives	molecular function
Q22233113	Q14633858	P680	Hypothetical protein Rv2024c	DNA binding	molecular function
Q24098808	Q14349613	P680	Bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase XCC3835	oxidoreductase activity	molecular function
Q23443980	Q14818107	P680	Hypothetical protein VPA0359	sequence-specific DNA binding	molecular function
Q23423982	Q14840132	P680	Cell division protein FtsW YE0671	transferase activity, transferring glycosyl groups	molecular function
Q21496443	Q21105020	P680	Glycogen synthase 2	glycogen (starch) synthase activity	molecular function
Q23519713	Q14883454	P680	Endonuclease III BT9727_1428	DNA N-glycosylase activity	molecular function
Q23626815	Q14903610	P680	Glutamate-1-semialdehyde-2,1-aminomutase PSPTO_4800	transaminase activity	molecular function
Q22271133	Q14877608	P680	DNA polymerase III subunit beta NMB1902	DNA-directed DNA polymerase activity	molecular function
Q11684255	Q14864645	P680	Jun dimerization protein 2	RNA polymerase II transcription factor activity, sequence-specific DNA binding	molecular function
Q23439681	Q14877427	P680	Exonuclease, dsDNA, ATP-dependent VF_1168	nuclease activity	molecular function
Q23063851	Q14861870	P680	Glycyl-tRNA synthetase LA_1388	aminoacyl-tRNA ligase activity	molecular function
Q21630766	Q14860365	P680	uridine kinase    FTT_0702	nucleotide binding	molecular function
Q29821018	Q14863341	P680	Mitochondrial Rho Dmel_CG5410	GTP binding	molecular function
Q23427927	Q14353133	P680	bifunctional cysteine desulfurase/selenocysteine lyase    YPO2400	catalytic activity	molecular function
Q28014006	Q13667380	P680	Heavy-metal transporting P-type ATPase Atu1195	metal ion binding	molecular function
Q28010258	Q14860365	P680	ABC transporter ATP-binding protein Atu5535	nucleotide binding	molecular function
Q29531284	Q14758894	P680	Serine (or cysteine) peptidase inhibitor, clade B, member 9	protease binding	molecular function
Q21109343	Q14633861	P680	ADAM metallopeptidase domain 22	integrin binding	molecular function
Q28012434	Q14865823	P680	Two component sensor kinase Atu3787	phosphorelay sensor kinase activity	molecular function
Q29515908	Q14863341	P680	SRP receptor subunit alpha	GTP binding	molecular function
Q21123343	Q14860489	P680	Patched domain containing 3	molecular function	molecular function
Q29832070	Q14860365	P680	Un-named sa1261	nucleotide binding	molecular function
Q23532790	Q14353133	P680	Polysaccharide deacetylase CD630_15220	catalytic activity	molecular function
Q23431889	Q14633865	P680	Carbonic anhydrase AHA_0375	zinc ion binding	molecular function
Q29817822	Q14863082	P680	LIM domain kinase 1 Dmel_CG1848	kinase activity	molecular function
Q21113215	Q14353168	P680	Dipeptidyl peptidase 3	hydrolase activity	molecular function
Q22677207	Q21130810	P680	Deoxythymidylate kinase	nucleoside phosphate kinase activity	molecular function
Q24113148	Q14817981	P680	Phenylalanyl-tRNA synthetase subunit alpha SMc00365	ATP binding	molecular function
Q21499230	Q14860854	P680	Cyclin A2	protein domain specific binding	molecular function
Q38158477	Q14860365	P680	Phosphoribosylformylglycinamidine synthase II Dtur_1420	nucleotide binding	molecular function
Q24226135	Q21133681	P680	Bll1069 bll1069	glutamate-ammonia ligase activity	molecular function
Q50613137	Q14326094	P680	Conserved hypothetical protein (serine/threonine-protein kinase PknE?) MAB_4736	protein serine/threonine kinase activity	molecular function
Q21986603	Q14860365	P680	NIMA (never in mitosis gene a)-related expressed kinase 9	nucleotide binding	molecular function
Q21494858	Q14817978	P680	Apurinic/apyrimidinic endonuclease 1	damaged DNA binding	molecular function
Q22574892	Q14874306	P680	glycosyl hydrolase YPO0616	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular function
Q21120492	Q14878380	P680	Protein tyrosine phosphatase, non-receptor type 14	phosphatase activity	molecular function
Q29521641	Q14817981	P680	Mitogen activated protein kinase kinase kinase kinase 1	ATP binding	molecular function
Q50613921	Q14645703	P680	Methionine aminopeptidase Map MAB_3782c	peptidase activity	molecular function
Q23610345	Q14860372	P680	ABC transporter-like protein Smed_4608	ATPase activity	molecular function
Q23540299	Q14840131	P680	Glucosyl-diacylglycerol 6-beta-glucosyltransferase lp_1276	transferase activity	molecular function
Q23464493	Q14874941	P680	ATP-dependent DNA helicase UvrD DVU2062	ATP-dependent DNA helicase activity	molecular function
Q21109345	Q14863082	P680	SIK family kinase 3	kinase activity	molecular function
Q27475788	Q21123410	P680	K+ efflux antiporter, glutathione-regulated SDY_0070	solute:proton antiporter activity	molecular function
Q23517070	Q14840132	P680	Maltose phosphorylase BSU34570	transferase activity, transferring glycosyl groups	molecular function
Q23437739	Q14353168	P680	Hydrolase VF_A0065	hydrolase activity	molecular function
Q30561399	Q14880771	P680	Nitrilase/cyanide hydratase and apolipoprotein N- acyltransferase Taci_0408	transferase activity, transferring acyl groups	molecular function
Q23586794	Q14817981	P680	ABC transporter ATP-binding protein GSU0922	ATP binding	molecular function
Q23548619	Q21756372	P680	Peptidoglycan branched peptide synthesis protein, femAB family smi_1584	transferase activity, transferring amino-acyl groups	molecular function
Q29824299	Q14349613	P680	Si:dkey-40g16.6	oxidoreductase activity	molecular function
Q27747270	Q14349613	P680	oxidoreductase FAD-binding region    MSMEG_4411	oxidoreductase activity	molecular function
Q21984179	Q167149	P680	Dynein regulatory complex subunit 7	protein binding	molecular function
Q29814910	Q14840131	P680	Uncharacterized protein Dmel_CG31730	transferase activity	molecular function
Q21105409	Q14633875	P680	Chaperonin containing TCP1 subunit 2	unfolded protein binding	molecular function
Q23461915	Q14817981	P680	Cation ABC transporter ATP-binding protein DVU0103	ATP binding	molecular function
Q29793669	Q21110284	P680	Hypothetical protein CELE_C07E3.8	alpha-(1->3)-fucosyltransferase activity	molecular function
Q27475601	Q14860365	P680	Glucose-1-phosphate adenylyltransferase SDY_3576	nucleotide binding	molecular function
Q29803772	Q14330639	P680	Hypothetical protein CELE_W08E3.2	RNA binding	molecular function
Q28772445	Q13667380	P680	Ribonuclease HII LSEI_1398	metal ion binding	molecular function
Q23614632	Q14353168	P680	Acyl-peptide hydrolase SRU_2034	hydrolase activity	molecular function
Q23469974	Q14633858	P680	DNA helicase II CT0343	DNA binding	molecular function
Q22335219	Q14817978	P680	DNA repair protein RadA lpg2326	damaged DNA binding	molecular function
Q24135080	Q14865025	P680	Alanine racemase family protein ECL_04280	pyridoxal phosphate binding	molecular function
Q29814188	Q14633865	P680	Uncharacterized protein Dmel_CG17048	zinc ion binding	molecular function
Q24136023	Q14353168	P680	Lipid transporter ATP-binding/permease ECL_02740	hydrolase activity	molecular function
Q23514560	Q14883461	P680	Cysteine desulfurase IscS 2 BSU29590	iron-sulfur cluster binding	molecular function
Q24149792	Q14353168	P680	DNA polymerase V subunit D ECUMN_1472	hydrolase activity	molecular function
Q23521570	Q14861871	P680	Nicotinate phosphoribosyltransferase BT9727_4421	ligase activity	molecular function
Q21990775	Q21127315	P680	Terminal uridylyl transferase 4	RNA uridylyltransferase activity	molecular function
Q21632599	Q21148582	P680	Molybdopterin biosynthesis protein MoeA HP0172	molybdopterin adenylyltransferase activity	molecular function
Q23630359	Q14349613	P680	Monooxygenase RB13026	oxidoreductase activity	molecular function
Q24110441	Q22324224	P680	Ribulose bisophosphate carboxylase SM_b20198	ribulose-bisphosphate carboxylase activity	molecular function
Q30521691	Q14358843	P680	Nitrilotriacetate monooxygenase NCgl0687	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular function
Q23490944	Q13667380	P680	Hypothetical protein SMU_1140c	metal ion binding	molecular function
Q29805244	Q167149	P680	Protein lin-12 CELE_R107.8	protein binding	molecular function
Q23469764	Q14817981	P680	Phenylalanyl-tRNA synthetase subunit beta CT0730	ATP binding	molecular function
Q23490668	Q22320967	P680	Agmatine deiminase SMU_264	agmatine deiminase activity	molecular function
Q24119053	Q14817981	P680	ATP-dependent DNA helicase BN112_4396	ATP binding	molecular function
Q27761086	Q14860365	P680	Ribosome biogenesis GTP-binding protein YsxC Mfl357	nucleotide binding	molecular function
Q30520987	Q14860365	P680	Valyl-tRNA synthetase BBPR_1665	nucleotide binding	molecular function
Q22257423	Q14818107	P680	Transcriptional regulator raffinose operon LBA0237	sequence-specific DNA binding	molecular function
Q23625270	Q14860365	P680	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanyl ligase PSPTO_4412	nucleotide binding	molecular function
Q27549391	Q14875005	P680	Hfm1p YGL251C	DNA helicase activity	molecular function
Q56729545	Q14633865	P680	conserved Plasmodium protein, unknown function	zinc ion binding	molecular function
Q21992746	Q14818106	P680	X-ray repair complementing defective repair in Chinese hamster cells 4	protein C-terminus binding	molecular function
Q29823869	Q14860365	P680	Transforming growth factor, beta receptor 1 a	nucleotide binding	molecular function
Q29799506	Q14861063	P680	BPTI/Kunitz inhibitor domain-containing protein C02F12.5 CELE_C02F12.5	peptidase inhibitor activity	molecular function
Q28556001	Q21108807	P680	Killer cell lectin like receptor D1	MHC class Ib protein binding, via antigen binding groove	molecular function
Q29832408	Q21107991	P680	Ring finger protein 144ab	ubiquitin conjugating enzyme binding	molecular function
Q23429143	Q14353133	P680	Hypothetical protein AHA_1733	catalytic activity	molecular function
Q30550874	Q14330644	P680	2'-5' RNA ligase Mesci_0960	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	molecular function
Q29809616	Q14633858	P680	Asense Dmel_CG3258	DNA binding	molecular function
Q23619251	Q14817981	P680	Hypothetical protein CC_1455	ATP binding	molecular function
Q29531628	Q14864144	P680	Cylicin, basic protein of sperm head cytoskeleton 2	structural constituent of cytoskeleton	molecular function
Q21496781	Q14353133	P680	Recombination activating gene 1	catalytic activity	molecular function
Q56717172	Q14905692	P680	conserved Plasmodium protein, unknown function	translation initiation factor activity	molecular function
Q23474815	Q14353168	P680	UvrD/REP helicase Caur_0724	hydrolase activity	molecular function
Q21119423	Q14860489	P680	MAM domain containing glycosylphosphatidylinositol anchor 1	molecular function	molecular function
Q22318705	Q14860365	P680	Two-component system sensor histidine kinase PP_3835	nucleotide binding	molecular function
Q27473981	Q14875005	P680	Branch migration; repair SDY_1148	DNA helicase activity	molecular function
Q21990319	Q14860489	P680	WD repeat domain 26	molecular function	molecular function
Q21106307	Q167149	P680	HEN methyltransferase 1	protein binding	molecular function
Q23546631	Q14859873	P680	Phosphatidylserine decarboxylase BMA1845	lyase activity	molecular function
Q27549309	Q21111783	P680	Putative alanine--tRNA ligase YNL040W	aminoacyl-tRNA editing activity	molecular function
Q24120937	Q14864972	P680	Acyl-CoA dehydrogenase BN117_0571	oxidoreductase activity, acting on the CH-CH group of donors	molecular function
Q24091675	Q21111982	P680	Ubiquinone biosynthesis O-methyltransferase PP_1765	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular function
Q29832771	Q21100371	P680	Calcium/calmodulin-dependent protein kinase IGa	calmodulin-dependent protein kinase activity	molecular function
Q23504570	Q21100624	P680	GTP-binding protein LepA HMPREF0351_11543	translation elongation factor activity	molecular function
Q27763488	Q21100364	P680	50S ribosomal protein L31    TM1684	structural constituent of ribosome	molecular function
Q29827852	Q14353168	P680	Ubiquitin-like domain containing CTD phosphatase 1	hydrolase activity	molecular function
Q29520569	Q14863658	P680	Diphthamide biosynthesis 5	methyltransferase activity	molecular function
Q23634967	Q22320223	P680	Nucleoside hydrolase RB1386	purine nucleosidase activity	molecular function
Q29802552	Q14633858	P680	Transcription factor elt-2 CELE_C33D3.1	DNA binding	molecular function
Q23580528	Q21104883	P680	Ectoine hydroxylase AMED_8594	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	molecular function
Q24098412	Q14349613	P680	DTDP-4-dehydrorhamnose reductase XCC0624	oxidoreductase activity	molecular function
Q23578273	Q14817979	P680	MarR family transcriptional regulator AMED_5292	transcription factor activity, sequence-specific DNA binding	molecular function
Q28772439	Q14883719	P680	DNA polymerase III PolC LSEI_1578	exonuclease activity	molecular function
Q24281137	Q14890060	P680	2-deoxy-D-gluconate 3-dehydrogenase O3K_05300	NAD binding	molecular function
Q27552381	Q14911714	P680	Bye1p YKL005C	methylated histone binding	molecular function
Q24116061	Q14358516	P680	Sulfite reductase BN112_3016	heme binding	molecular function
Q23568564	Q14353133	P680	Aminotransferase glr1373	catalytic activity	molecular function
Q29796984	Q14633858	P680	Zinc finger protein zfp-2 CELE_F35H8.3	DNA binding	molecular function
Q24096710	Q13667380	P680	Hypothetical protein Psyr_4063	metal ion binding	molecular function
Q21208326	Q14633858	P680	Zinc finger protein ENSP00000375192	DNA binding	molecular function
Q21988778	Q21095456	P680	Neuralized E3 ubiquitin protein ligase 3	ubiquitin protein ligase activity	molecular function
Q28014273	Q21106792	P680	Hypothetical protein Atu0395	3',5'-cyclic-AMP phosphodiesterase activity	molecular function
Q21135711	Q14758899	P680	Stanniocalcin 1	hormone activity	molecular function
Q27749810	Q14817981	P680	phosphoribosyl-ATP pyrophosphatase    Rv2122c	ATP binding	molecular function
Q22134411	Q14861871	P680	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase ECIAI39_4705	ligase activity	molecular function
Q21418922	Q14880770	P680	N-acetyltransferase 3	acetyltransferase activity	molecular function
Q21139390	Q15311664	P680	Unconventional myosin-Ic	microtubule motor activity	molecular function
Q28011522	Q14353133	P680	LamB/YcsF family protein Atu4277	catalytic activity	molecular function
Q30520833	Q14861871	P680	Succinyl-CoA synthetase subunit alpha BBPR_1008	ligase activity	molecular function
Q27548124	Q14874941	P680	TFIIH/NER complex ATPase/helicase subunit SSL2 YIL143C	ATP-dependent DNA helicase activity	molecular function
Q23504406	Q14353168	P680	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) HMPREF0351_13047	hydrolase activity	molecular function
Q21102692	Q14817981	P680	RNA 2',3'-cyclic phosphate and 5'-OH ligase	ATP binding	molecular function
Q21101177	Q21101188	P680	EPH receptor A8	ephrin receptor activity	molecular function
Q21990433	Q14859884	P680	Phospholipase A2, group IIA (platelets, synovial fluid)	phospholipid binding	molecular function
Q21496987	Q14860489	P680	Ankyrin repeat and SOCS box-containing 8	molecular function	molecular function
Q56560586	Q14883737	P680	ATP-dependent helicase, putative	ATP-dependent helicase activity	molecular function
Q21117430	Q167149	P680	Cullin 7	protein binding	molecular function
Q29814159	Q14864645	P680	HLH54F Dmel_CG5005	RNA polymerase II transcription factor activity, sequence-specific DNA binding	molecular function
Q22986717	Q14817981	P680	recombinase A    FTT_1750	ATP binding	molecular function
Q27548863	Q14860489	P680	Putative glutamate 5-kinase YHR033W	molecular function	molecular function
Q27735451	Q13667380	P680	3'(2'),5'-bisphosphate nucleotidase CysQ Mb2155c	metal ion binding	molecular function
Q23595750	Q21102251	P680	NADH dehydrogenase I subunit N aq_1383	quinone binding	molecular function
Q21131354	Q21109843	P680	Eukaryotic translation initiation factor 2D	signaling receptor activity	molecular function
Q21106799	Q15314366	P680	Syntaxin 5	SNAP receptor activity	molecular function
Q27744305	Q14890060	P680	glyoxylate reductase    MSMEG_6299	NAD binding	molecular function
Q21118722	Q14819275	P680	Myosin light chain kinase 2	calmodulin binding	molecular function
Q21100546	Q167149	P680	Calsequestrin 1	protein binding	molecular function
Q29809910	Q14887667	P680	Phosphotidylinositol 3 kinase 59F Dmel_CG5373	phosphatidylinositol 3-kinase activity	molecular function
Q21988894	Q15318004	P680	Prostaglandin-endoperoxide synthase 2	prostaglandin-endoperoxide synthase activity	molecular function
Q21096383	Q167149	P680	Actinin alpha 1	protein binding	molecular function
Q21175142	Q14817984	P680	Zinc finger and BTB domain containing 4	protein kinase binding	molecular function
Q23429988	Q21199131	P680	Undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase AHA_3884	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	molecular function
Q28562716	Q14817981	P680	Idnk, gluconokinase	ATP binding	molecular function
Q27551283	Q14817976	P680	Forkhead family transcription factor FKH1 YIL131C	chromatin binding	molecular function
Q21112927	Q21105301	P680	Calpain 6	calcium-dependent cysteine-type endopeptidase activity	molecular function
Q29793030	Q14861864	P680	HAND bHLH transcription factor family CELE_C44C10.8	protein dimerization activity	molecular function
Q23522973	Q13667380	P680	Acetyl-CoA carboxylase biotin carboxylase subunit BT9727_2328	metal ion binding	molecular function
Q23595172	Q14859895	P680	Aspartate carbamoyltransferase aq_409	carboxyl- or carbamoyltransferase activity	molecular function
Q27755877	Q15335000	P680	DNA-directed RNA polymerase subunit omega SCO1478	DNA-directed 5'-3' RNA polymerase activity	molecular function
Q27739117	Q14349613	P680	F420-dependent glucose-6-phosphate dehydrogenase    Mb0415	oxidoreductase activity	molecular function
Q23632250	Q14863082	P680	6-phosphofructokinase RB7572	kinase activity	molecular function
Q30521173	Q14864384	P680	Hypothetical protein BBPR_0168	transporter activity	molecular function
Q29814434	Q14877495	P680	Uncharacterized protein Dmel_CG8336	Hsp90 protein binding	molecular function
Q22315056	Q14349613	P680	NAD(P)H-dependent FMN reductase subunit PP_0236	oxidoreductase activity	molecular function
Q23627582	Q13667380	P680	Malic enzyme family protein PSPTO_5134	metal ion binding	molecular function
Q21632344	Q14877432	P680	50S ribosomal protein L14 HP1309	rRNA binding	molecular function
Q29520913	Q21100624	P680	Transcription elongation factor A3	translation elongation factor activity	molecular function
Q24125422	Q14817979	P680	GntR family transcriptional regulator BP2599	transcription factor activity, sequence-specific DNA binding	molecular function
Q23603096	Q14873986	P680	3,4-dihydroxy-2-butanone-4-phosphate synthase FP1589	manganese ion binding	molecular function
Q29815836	Q21104644	P680	MAP kinase kinase 4 Dmel_CG9738	JUN kinase kinase activity	molecular function
Q23437893	Q21118086	P680	Thiol:disulfide interchange protein VF_2356	protein-disulfide reductase activity	molecular function
Q23475803	Q14349613	P680	Thioredoxin family protein Pro_0315	oxidoreductase activity	molecular function
Q24100618	Q21117494	P680	Undecaprenyl pyrophosphate synthase XCC1369	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular function
Q29835141	Q14908102	P680	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	GTPase activator activity	molecular function
Q24252336	Q14883720	P680	DNA polymerase III subunit beta lmo0002	3'-5' exonuclease activity	molecular function
Q24221797	Q14818107	P680	Bsl1678 bsl1678	sequence-specific DNA binding	molecular function
Q23604360	Q14349613	P680	Glucose-methanol-choline oxidoreductase Smed_0371	oxidoreductase activity	molecular function
Q30547671	Q22321117	P680	3-oxoadipate--succinyl-CoA transferase subunit B Mesci_1094	3-oxoadipate CoA-transferase activity	molecular function
Q27475190	Q14860365	P680	ABC transporter ATP-binding protein SDY_3514	nucleotide binding	molecular function
Q23493067	Q14817981	P680	Oligopeptide ABC transporter ATP-binding protein SAG0152	ATP binding	molecular function
Q23461226	Q14840131	P680	Aspartate aminotransferase DVU3223	transferase activity	molecular function
Q904590	Q14911839	P680	Prostaglandin I2 synthase	prostaglandin-I synthase activity	molecular function
Q27549310	Q14860372	P680	DNA-binding ATPase YPL082C	ATPase activity	molecular function
Q22270345	Q14358476	P680	Peroxiredoxin 2 family protein/glutaredoxin NMB0946	electron carrier activity	molecular function
Q23525045	Q14817981	P680	Anti-sigma F factor CA_C2307	ATP binding	molecular function
Q28009924	Q21114555	P680	Allantoate amidohydrolase Atu3070	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular function
Q27548158	Q14817970	P680	Aft2p YPL202C	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	molecular function
Q30555003	Q14840131	P680	3-oxoacyl-(acyl carrier protein) synthase III Bfae_17460	transferase activity	molecular function
Q24097268	Q21762598	P680	2-methylisocitrate lyase XCC1031	methylisocitrate lyase activity	molecular function
Q23436627	Q14865136	P680	Ribonuclease PH VF_0111	nucleotidyltransferase activity	molecular function
Q21603595	Q13667380	P680	DNA ligase BB_0552	metal ion binding	molecular function
Q23488395	Q14880762	P680	SpoU rRNA methylase family protein SSUBM407_1581	S-adenosylmethionine-dependent methyltransferase activity	molecular function
Q22264811	Q14349613	P680	Dihydrolipoamide dehydrogenase NGO0562	oxidoreductase activity	molecular function
Q21984040	Q14863359	P680	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits	transferase activity, transferring phosphorus-containing groups	molecular function
Q29531617	Q14864356	P680	Olfactory receptor 1284	transmembrane signaling receptor activity	molecular function
Q23609667	Q14864384	P680	Hypothetical protein Smed_3757	transporter activity	molecular function
Q23529334	Q21110412	P680	MiaB family RNA modification protein CBO2955	N6-threonylcarbomyladenosine methylthiotransferase activity	molecular function
Q21116524	Q14817970	P680	AT-hook transcription factor	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	molecular function
Q22269804	Q21103102	P680	RNA methyltransferase NMB1179	RNA methyltransferase activity	molecular function
Q24150287	Q14878182	P680	Lipid ABC transporter permease/ATP-binding protein ECUMN_1107	lipid transporter activity	molecular function
Q23624642	Q14840131	P680	Amidinotransferase family protein PSPTO_0873	transferase activity	molecular function
